benchmark,index,parent_aig,child_aig,mapper_mode,phase,cut_ordinal,reason,viable,selected_update,node,level,refs,gate,leaves,u_phase_best,fanout_limit,arrival,required,slack,area_flow,best_gate,best_arrival,best_area_flow,child_leaf_index,child_requested_phase,child_inverted_pin,leaf0_aig_id,leaf0_phase,leaf1_aig_id,leaf1_phase,leaf2_aig_id,leaf2_phase,leaf3_aig_id,leaf3_phase,leaf4_aig_id,leaf4_phase,leaf5_aig_id,leaf5_phase
benchmarks/i10.aig,82,861,855,1,0,5,no-supers,0,0,615,20,2,?,4,0,-1,34028234663852885981170418348451692544.000,81.560,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,OAI22xp33_ASAP7_75t_L,81.550,71.082,-1,-1,-1,737,-1,736,-1,746,-1,856,-1,-1,-1,-1,-1
benchmarks/i10.aig,83,861,855,1,0,6,no-supers,0,0,615,20,2,?,4,0,-1,34028234663852885981170418348451692544.000,81.560,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,OAI22xp33_ASAP7_75t_L,81.550,71.082,-1,-1,-1,734,-1,735,-1,746,-1,856,-1,-1,-1,-1,-1
benchmarks/i10.aig,84,861,855,1,0,7,violates-required,0,0,615,20,2,OAI211xp5_ASAP7_75t_L,4,3,1,82.580,81.560,-1.020,7.526,OAI22xp33_ASAP7_75t_L,81.550,71.082,3,1,0,797,0,798,0,850,1,855,1,-1,-1,-1,-1
benchmarks/i10.aig,85,861,855,1,0,8,no-super-best,0,0,615,20,2,?,4,0,-1,34028234663852885981170418348451692544.000,81.560,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,OAI22xp33_ASAP7_75t_L,81.550,71.082,3,-1,-1,2,-1,627,-1,799,-1,855,-1,-1,-1,-1,-1
benchmarks/i10.aig,86,861,855,1,0,9,no-supers,0,0,615,20,2,?,4,0,-1,34028234663852885981170418348451692544.000,81.560,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,OAI22xp33_ASAP7_75t_L,81.550,71.082,-1,-1,-1,739,-1,745,-1,749,-1,856,-1,-1,-1,-1,-1
benchmarks/i10.aig,87,861,855,1,0,10,no-super-best,0,0,615,20,2,?,4,0,-1,34028234663852885981170418348451692544.000,81.560,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,OAI22xp33_ASAP7_75t_L,81.550,71.082,-1,-1,-1,799,-1,850,-1,809,-1,854,-1,-1,-1,-1,-1
benchmarks/i10.aig,88,861,855,1,0,11,no-supers,0,0,615,20,2,?,4,0,-1,34028234663852885981170418348451692544.000,81.560,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,OAI22xp33_ASAP7_75t_L,81.550,71.082,3,-1,-1,746,-1,749,-1,850,-1,855,-1,-1,-1,-1,-1
benchmarks/i10.aig,89,861,855,1,0,12,accepted-best,1,1,615,20,2,OAI22xp33_ASAP7_75t_L,4,0,1,81.550,81.560,0.010,7.343,OAI22xp33_ASAP7_75t_L,81.550,71.082,3,1,0,751,1,795,1,850,1,855,1,-1,-1,-1,-1
benchmarks/i10.aig,90,861,855,1,0,13,no-super-best,0,0,615,20,2,?,4,0,-1,34028234663852885981170418348451692544.000,81.560,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,OAI22xp33_ASAP7_75t_L,81.550,7.343,-1,-1,-1,736,-1,746,-1,795,-1,856,-1,-1,-1,-1,-1
benchmarks/i10.aig,91,861,855,1,0,14,no-supers,0,0,615,20,2,?,5,0,-1,34028234663852885981170418348451692544.000,81.560,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,OAI22xp33_ASAP7_75t_L,81.550,7.343,-1,-1,-1,624,-1,629,-1,799,-1,850,-1,854,-1,-1,-1
benchmarks/i10.aig,92,861,855,1,0,15,no-supers,0,0,615,20,2,?,5,0,-1,34028234663852885981170418348451692544.000,81.560,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,OAI22xp33_ASAP7_75t_L,81.550,7.343,4,-1,-1,737,-1,736,-1,746,-1,850,-1,855,-1,-1,-1
benchmarks/i10.aig,93,861,855,1,0,16,no-supers,0,0,615,20,2,?,5,0,-1,34028234663852885981170418348451692544.000,81.560,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,OAI22xp33_ASAP7_75t_L,81.550,7.343,-1,-1,-1,2,-1,627,-1,799,-1,809,-1,854,-1,-1,-1
benchmarks/i10.aig,94,861,855,1,0,17,no-supers,0,0,615,20,2,?,5,0,-1,34028234663852885981170418348451692544.000,81.560,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,OAI22xp33_ASAP7_75t_L,81.550,7.343,4,-1,-1,734,-1,735,-1,746,-1,850,-1,855,-1,-1,-1
benchmarks/i10.aig,95,861,855,1,0,18,no-supers,0,0,615,20,2,?,5,0,-1,34028234663852885981170418348451692544.000,81.560,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,OAI22xp33_ASAP7_75t_L,81.550,7.343,4,-1,-1,2,-1,624,-1,626,-1,799,-1,855,-1,-1,-1
benchmarks/i10.aig,96,861,855,1,0,19,no-supers,0,0,615,20,2,?,5,0,-1,34028234663852885981170418348451692544.000,81.560,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,OAI22xp33_ASAP7_75t_L,81.550,7.343,-1,-1,-1,797,-1,798,-1,850,-1,809,-1,854,-1,-1,-1
benchmarks/i10.aig,97,861,855,1,0,20,no-supers,0,0,615,20,2,?,5,0,-1,34028234663852885981170418348451692544.000,81.560,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,OAI22xp33_ASAP7_75t_L,81.550,7.343,4,-1,-1,2,-1,627,-1,797,-1,798,-1,855,-1,-1,-1
benchmarks/i10.aig,98,861,855,1,0,21,no-supers,0,0,615,20,2,?,5,0,-1,34028234663852885981170418348451692544.000,81.560,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,OAI22xp33_ASAP7_75t_L,81.550,7.343,4,-1,-1,2,-1,627,-1,751,-1,795,-1,855,-1,-1,-1
benchmarks/i10.aig,99,861,855,1,0,22,no-supers,0,0,615,20,2,?,5,0,-1,34028234663852885981170418348451692544.000,81.560,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,OAI22xp33_ASAP7_75t_L,81.550,7.343,4,-1,-1,2,-1,627,-1,746,-1,749,-1,855,-1,-1,-1
benchmarks/i10.aig,100,861,855,1,0,23,no-supers,0,0,615,20,2,?,5,0,-1,34028234663852885981170418348451692544.000,81.560,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,OAI22xp33_ASAP7_75t_L,81.550,7.343,-1,-1,-1,751,-1,795,-1,850,-1,809,-1,854,-1,-1,-1
benchmarks/i10.aig,101,861,855,1,0,24,no-supers,0,0,615,20,2,?,5,0,-1,34028234663852885981170418348451692544.000,81.560,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,OAI22xp33_ASAP7_75t_L,81.550,7.343,-1,-1,-1,746,-1,749,-1,850,-1,809,-1,854,-1,-1,-1
benchmarks/i10.aig,102,861,855,1,0,25,no-supers,0,0,615,20,2,?,5,0,-1,34028234663852885981170418348451692544.000,81.560,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,OAI22xp33_ASAP7_75t_L,81.550,7.343,-1,-1,-1,736,-1,739,-1,745,-1,795,-1,856,-1,-1,-1
benchmarks/i10.aig,103,861,855,1,0,26,no-supers,0,0,615,20,2,?,5,0,-1,34028234663852885981170418348451692544.000,81.560,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,OAI22xp33_ASAP7_75t_L,81.550,7.343,-1,-1,-1,734,-1,735,-1,739,-1,745,-1,856,-1,-1,-1
benchmarks/i10.aig,104,861,855,1,0,27,no-supers,0,0,615,20,2,?,5,0,-1,34028234663852885981170418348451692544.000,81.560,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,OAI22xp33_ASAP7_75t_L,81.550,7.343,-1,-1,-1,729,-1,730,-1,735,-1,746,-1,856,-1,-1,-1
benchmarks/i10.aig,105,861,855,1,0,28,no-supers,0,0,615,20,2,?,5,0,-1,34028234663852885981170418348451692544.000,81.560,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,OAI22xp33_ASAP7_75t_L,81.550,7.343,-1,-1,-1,710,-1,738,-1,745,-1,749,-1,856,-1,-1,-1
benchmarks/i10.aig,106,861,855,1,0,29,no-supers,0,0,615,20,2,?,5,0,-1,34028234663852885981170418348451692544.000,81.560,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,OAI22xp33_ASAP7_75t_L,81.550,7.343,-1,-1,-1,699,-1,709,-1,745,-1,749,-1,856,-1,-1,-1
benchmarks/i10.aig,107,861,855,1,0,30,no-supers,0,0,615,20,2,?,5,0,-1,34028234663852885981170418348451692544.000,81.560,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,OAI22xp33_ASAP7_75t_L,81.550,7.343,-1,-1,-1,732,-1,733,-1,735,-1,746,-1,856,-1,-1,-1
benchmarks/i10.aig,108,861,855,1,0,31,no-supers,0,0,615,20,2,?,5,0,-1,34028234663852885981170418348451692544.000,81.560,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,OAI22xp33_ASAP7_75t_L,81.550,7.343,-1,-1,-1,84,-1,208,-1,734,-1,746,-1,856,-1,-1,-1
benchmarks/i10.aig,109,861,855,1,0,32,no-supers,0,0,615,20,2,?,5,0,-1,34028234663852885981170418348451692544.000,81.560,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,OAI22xp33_ASAP7_75t_L,81.550,7.343,-1,-1,-1,737,-1,736,-1,739,-1,745,-1,856,-1,-1,-1
benchmarks/i10.aig,110,861,855,1,0,33,no-supers,0,0,615,20,2,?,5,0,-1,34028234663852885981170418348451692544.000,81.560,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,OAI22xp33_ASAP7_75t_L,81.550,7.343,-1,-1,-1,710,-1,727,-1,735,-1,746,-1,856,-1,-1,-1
benchmarks/i10.aig,111,861,855,1,0,34,no-supers,0,0,615,20,2,?,5,0,-1,34028234663852885981170418348451692544.000,81.560,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,OAI22xp33_ASAP7_75t_L,81.550,7.343,-1,-1,-1,739,-1,743,-1,744,-1,749,-1,856,-1,-1,-1
benchmarks/i10.aig,112,861,855,1,0,35,no-supers,0,0,615,20,2,?,5,0,-1,34028234663852885981170418348451692544.000,81.560,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,OAI22xp33_ASAP7_75t_L,81.550,7.343,4,-1,-1,739,-1,745,-1,749,-1,850,-1,855,-1,-1,-1
benchmarks/i10.aig,113,861,855,1,0,36,no-supers,0,0,615,20,2,?,5,0,-1,34028234663852885981170418348451692544.000,81.560,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,OAI22xp33_ASAP7_75t_L,81.550,7.343,-1,-1,-1,649,-1,799,-1,850,-1,809,-1,853,-1,-1,-1
benchmarks/i10.aig,114,861,855,1,0,37,no-supers,0,0,615,20,2,?,5,0,-1,34028234663852885981170418348451692544.000,81.560,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,OAI22xp33_ASAP7_75t_L,81.550,7.343,4,-1,-1,736,-1,746,-1,795,-1,850,-1,855,-1,-1,-1
benchmarks/i10.aig,115,861,855,1,1,0,violates-required,0,0,615,20,2,NOR2xp33_ASAP7_75t_L,2,1,5,90.150,82.340,-7.810,1.349,AOI22xp33_ASAP7_75t_L,82.260,62.995,-1,-1,-1,799,0,856,1,-1,-1,-1,-1,-1,-1,-1,-1
benchmarks/i10.aig,116,861,855,1,1,1,no-supers,0,0,615,20,2,?,3,0,-1,34028234663852885981170418348451692544.000,82.340,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI22xp33_ASAP7_75t_L,82.260,62.995,-1,-1,-1,746,-1,749,-1,856,-1,-1,-1,-1,-1,-1,-1
benchmarks/i10.aig,117,861,855,1,1,2,no-super-best,0,0,615,20,2,?,3,0,-1,34028234663852885981170418348451692544.000,82.340,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI22xp33_ASAP7_75t_L,82.260,62.995,2,-1,-1,799,-1,850,-1,855,-1,-1,-1,-1,-1,-1,-1
benchmarks/i10.aig,118,861,855,1,1,3,no-super-best,0,0,615,20,2,?,3,0,-1,34028234663852885981170418348451692544.000,82.340,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI22xp33_ASAP7_75t_L,82.260,62.995,-1,-1,-1,797,-1,798,-1,856,-1,-1,-1,-1,-1,-1,-1
benchmarks/i10.aig,119,861,855,1,1,4,violates-required,0,0,615,20,2,AOI21xp33_ASAP7_75t_L,3,3,2,87.000,82.340,-4.660,2.998,AOI22xp33_ASAP7_75t_L,82.260,62.995,-1,-1,-1,751,0,795,0,856,1,-1,-1,-1,-1,-1,-1
benchmarks/i10.aig,120,861,855,1,1,5,no-supers,0,0,615,20,2,?,4,0,-1,34028234663852885981170418348451692544.000,82.340,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI22xp33_ASAP7_75t_L,82.260,62.995,-1,-1,-1,737,-1,736,-1,746,-1,856,-1,-1,-1,-1,-1
benchmarks/i10.aig,121,861,855,1,1,6,no-supers,0,0,615,20,2,?,4,0,-1,34028234663852885981170418348451692544.000,82.340,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI22xp33_ASAP7_75t_L,82.260,62.995,-1,-1,-1,734,-1,735,-1,746,-1,856,-1,-1,-1,-1,-1
benchmarks/i10.aig,122,861,855,1,1,7,violates-required,0,0,615,20,2,AOI211xp5_ASAP7_75t_L,4,12,1,83.970,82.340,-1.630,8.696,AOI22xp33_ASAP7_75t_L,82.260,62.995,3,0,1,797,1,798,1,850,0,855,0,-1,-1,-1,-1
benchmarks/i10.aig,123,861,855,1,1,8,no-super-best,0,0,615,20,2,?,4,0,-1,34028234663852885981170418348451692544.000,82.340,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI22xp33_ASAP7_75t_L,82.260,62.995,3,-1,-1,2,-1,627,-1,799,-1,855,-1,-1,-1,-1,-1
benchmarks/i10.aig,124,861,855,1,1,9,no-supers,0,0,615,20,2,?,4,0,-1,34028234663852885981170418348451692544.000,82.340,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI22xp33_ASAP7_75t_L,82.260,62.995,-1,-1,-1,739,-1,745,-1,749,-1,856,-1,-1,-1,-1,-1
benchmarks/i10.aig,125,861,855,1,1,10,no-super-best,0,0,615,20,2,?,4,0,-1,34028234663852885981170418348451692544.000,82.340,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI22xp33_ASAP7_75t_L,82.260,62.995,-1,-1,-1,799,-1,850,-1,809,-1,854,-1,-1,-1,-1,-1
benchmarks/i10.aig,126,861,855,1,1,11,no-supers,0,0,615,20,2,?,4,0,-1,34028234663852885981170418348451692544.000,82.340,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI22xp33_ASAP7_75t_L,82.260,62.995,3,-1,-1,746,-1,749,-1,850,-1,855,-1,-1,-1,-1,-1
benchmarks/i10.aig,127,861,855,1,1,12,accepted-best,1,1,615,20,2,AOI22xp33_ASAP7_75t_L,4,15,1,82.260,82.340,0.080,5.473,AOI22xp33_ASAP7_75t_L,82.260,62.995,3,0,1,751,0,795,0,850,0,855,0,-1,-1,-1,-1
benchmarks/i10.aig,128,861,855,1,1,13,no-super-best,0,0,615,20,2,?,4,0,-1,34028234663852885981170418348451692544.000,82.340,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI22xp33_ASAP7_75t_L,82.260,5.473,-1,-1,-1,736,-1,746,-1,795,-1,856,-1,-1,-1,-1,-1
benchmarks/i10.aig,129,861,855,1,1,14,no-supers,0,0,615,20,2,?,5,0,-1,34028234663852885981170418348451692544.000,82.340,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI22xp33_ASAP7_75t_L,82.260,5.473,-1,-1,-1,624,-1,629,-1,799,-1,850,-1,854,-1,-1,-1
benchmarks/i10.aig,130,861,855,1,1,15,no-supers,0,0,615,20,2,?,5,0,-1,34028234663852885981170418348451692544.000,82.340,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI22xp33_ASAP7_75t_L,82.260,5.473,4,-1,-1,737,-1,736,-1,746,-1,850,-1,855,-1,-1,-1
benchmarks/i10.aig,131,861,855,1,1,16,no-supers,0,0,615,20,2,?,5,0,-1,34028234663852885981170418348451692544.000,82.340,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI22xp33_ASAP7_75t_L,82.260,5.473,-1,-1,-1,2,-1,627,-1,799,-1,809,-1,854,-1,-1,-1
benchmarks/i10.aig,132,861,855,1,1,17,no-supers,0,0,615,20,2,?,5,0,-1,34028234663852885981170418348451692544.000,82.340,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI22xp33_ASAP7_75t_L,82.260,5.473,4,-1,-1,734,-1,735,-1,746,-1,850,-1,855,-1,-1,-1
benchmarks/i10.aig,133,861,855,1,1,18,no-supers,0,0,615,20,2,?,5,0,-1,34028234663852885981170418348451692544.000,82.340,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI22xp33_ASAP7_75t_L,82.260,5.473,4,-1,-1,2,-1,624,-1,626,-1,799,-1,855,-1,-1,-1
benchmarks/i10.aig,134,861,855,1,1,19,no-supers,0,0,615,20,2,?,5,0,-1,34028234663852885981170418348451692544.000,82.340,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI22xp33_ASAP7_75t_L,82.260,5.473,-1,-1,-1,797,-1,798,-1,850,-1,809,-1,854,-1,-1,-1
benchmarks/i10.aig,135,861,855,1,1,20,no-supers,0,0,615,20,2,?,5,0,-1,34028234663852885981170418348451692544.000,82.340,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI22xp33_ASAP7_75t_L,82.260,5.473,4,-1,-1,2,-1,627,-1,797,-1,798,-1,855,-1,-1,-1
benchmarks/i10.aig,136,861,855,1,1,21,no-supers,0,0,615,20,2,?,5,0,-1,34028234663852885981170418348451692544.000,82.340,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI22xp33_ASAP7_75t_L,82.260,5.473,4,-1,-1,2,-1,627,-1,751,-1,795,-1,855,-1,-1,-1
benchmarks/i10.aig,137,861,855,1,1,22,no-supers,0,0,615,20,2,?,5,0,-1,34028234663852885981170418348451692544.000,82.340,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI22xp33_ASAP7_75t_L,82.260,5.473,4,-1,-1,2,-1,627,-1,746,-1,749,-1,855,-1,-1,-1
benchmarks/i10.aig,138,861,855,1,1,23,no-supers,0,0,615,20,2,?,5,0,-1,34028234663852885981170418348451692544.000,82.340,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI22xp33_ASAP7_75t_L,82.260,5.473,-1,-1,-1,751,-1,795,-1,850,-1,809,-1,854,-1,-1,-1
benchmarks/i10.aig,139,861,855,1,1,24,no-supers,0,0,615,20,2,?,5,0,-1,34028234663852885981170418348451692544.000,82.340,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI22xp33_ASAP7_75t_L,82.260,5.473,-1,-1,-1,746,-1,749,-1,850,-1,809,-1,854,-1,-1,-1
benchmarks/i10.aig,140,861,855,1,1,25,no-supers,0,0,615,20,2,?,5,0,-1,34028234663852885981170418348451692544.000,82.340,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI22xp33_ASAP7_75t_L,82.260,5.473,-1,-1,-1,736,-1,739,-1,745,-1,795,-1,856,-1,-1,-1
benchmarks/i10.aig,141,861,855,1,1,26,no-supers,0,0,615,20,2,?,5,0,-1,34028234663852885981170418348451692544.000,82.340,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI22xp33_ASAP7_75t_L,82.260,5.473,-1,-1,-1,734,-1,735,-1,739,-1,745,-1,856,-1,-1,-1
benchmarks/i10.aig,142,861,855,1,1,27,no-supers,0,0,615,20,2,?,5,0,-1,34028234663852885981170418348451692544.000,82.340,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI22xp33_ASAP7_75t_L,82.260,5.473,-1,-1,-1,729,-1,730,-1,735,-1,746,-1,856,-1,-1,-1
benchmarks/i10.aig,143,861,855,1,1,28,no-supers,0,0,615,20,2,?,5,0,-1,34028234663852885981170418348451692544.000,82.340,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI22xp33_ASAP7_75t_L,82.260,5.473,-1,-1,-1,710,-1,738,-1,745,-1,749,-1,856,-1,-1,-1
benchmarks/i10.aig,144,861,855,1,1,29,no-supers,0,0,615,20,2,?,5,0,-1,34028234663852885981170418348451692544.000,82.340,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI22xp33_ASAP7_75t_L,82.260,5.473,-1,-1,-1,699,-1,709,-1,745,-1,749,-1,856,-1,-1,-1
benchmarks/i10.aig,145,861,855,1,1,30,no-supers,0,0,615,20,2,?,5,0,-1,34028234663852885981170418348451692544.000,82.340,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI22xp33_ASAP7_75t_L,82.260,5.473,-1,-1,-1,732,-1,733,-1,735,-1,746,-1,856,-1,-1,-1
benchmarks/i10.aig,146,861,855,1,1,31,no-supers,0,0,615,20,2,?,5,0,-1,34028234663852885981170418348451692544.000,82.340,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI22xp33_ASAP7_75t_L,82.260,5.473,-1,-1,-1,84,-1,208,-1,734,-1,746,-1,856,-1,-1,-1
benchmarks/i10.aig,147,861,855,1,1,32,no-supers,0,0,615,20,2,?,5,0,-1,34028234663852885981170418348451692544.000,82.340,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI22xp33_ASAP7_75t_L,82.260,5.473,-1,-1,-1,737,-1,736,-1,739,-1,745,-1,856,-1,-1,-1
benchmarks/i10.aig,148,861,855,1,1,33,no-supers,0,0,615,20,2,?,5,0,-1,34028234663852885981170418348451692544.000,82.340,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI22xp33_ASAP7_75t_L,82.260,5.473,-1,-1,-1,710,-1,727,-1,735,-1,746,-1,856,-1,-1,-1
benchmarks/i10.aig,149,861,855,1,1,34,no-supers,0,0,615,20,2,?,5,0,-1,34028234663852885981170418348451692544.000,82.340,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI22xp33_ASAP7_75t_L,82.260,5.473,-1,-1,-1,739,-1,743,-1,744,-1,749,-1,856,-1,-1,-1
benchmarks/i10.aig,150,861,855,1,1,35,no-supers,0,0,615,20,2,?,5,0,-1,34028234663852885981170418348451692544.000,82.340,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI22xp33_ASAP7_75t_L,82.260,5.473,4,-1,-1,739,-1,745,-1,749,-1,850,-1,855,-1,-1,-1
benchmarks/i10.aig,151,861,855,1,1,36,no-supers,0,0,615,20,2,?,5,0,-1,34028234663852885981170418348451692544.000,82.340,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI22xp33_ASAP7_75t_L,82.260,5.473,-1,-1,-1,649,-1,799,-1,850,-1,809,-1,853,-1,-1,-1
benchmarks/i10.aig,152,861,855,1,1,37,no-supers,0,0,615,20,2,?,5,0,-1,34028234663852885981170418348451692544.000,82.340,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,AOI22xp33_ASAP7_75t_L,82.260,5.473,4,-1,-1,736,-1,746,-1,795,-1,850,-1,855,-1,-1,-1
benchmarks/i10.aig,153,861,855,2,0,0,violates-required,0,0,615,20,2,NAND2xp33_ASAP7_75t_L,2,2,5,85.730,81.560,-4.170,0.930,OAI22xp33_ASAP7_75t_L,81.550,1.400,-1,-1,-1,799,1,856,0,-1,-1,-1,-1,-1,-1,-1,-1
benchmarks/i10.aig,154,861,855,2,0,1,no-supers,0,0,615,20,2,?,3,0,-1,34028234663852885981170418348451692544.000,81.560,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,OAI22xp33_ASAP7_75t_L,81.550,1.400,-1,-1,-1,746,-1,749,-1,856,-1,-1,-1,-1,-1,-1,-1
benchmarks/i10.aig,155,861,855,2,0,2,no-super-best,0,0,615,20,2,?,3,0,-1,34028234663852885981170418348451692544.000,81.560,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,OAI22xp33_ASAP7_75t_L,81.550,1.400,2,-1,-1,799,-1,850,-1,855,-1,-1,-1,-1,-1,-1,-1
benchmarks/i10.aig,156,861,855,2,0,3,violates-required,0,0,615,20,2,NAND3xp33_ASAP7_75t_L,3,7,2,86.300,81.560,-4.740,1.170,OAI22xp33_ASAP7_75t_L,81.550,1.400,-1,-1,-1,797,0,798,0,856,0,-1,-1,-1,-1,-1,-1
benchmarks/i10.aig,157,861,855,2,0,4,violates-required,0,0,615,20,2,OAI21xp33_ASAP7_75t_L,3,4,2,85.600,81.560,-4.040,1.170,OAI22xp33_ASAP7_75t_L,81.550,1.400,-1,-1,-1,751,1,795,1,856,0,-1,-1,-1,-1,-1,-1
benchmarks/i10.aig,158,861,855,2,0,5,no-supers,0,0,615,20,2,?,4,0,-1,34028234663852885981170418348451692544.000,81.560,-34028234663852885981170418348451692544.000,34028234663852885981170418348451692544.000,OAI22xp33_ASAP7_75t_L,81.550,1.400,-1,-1,-1,737,-1,736,-1,746,-1,856,-1,-1,-1,-1,-1
